
-4,4.89858719658941E-16,0
-3.54030230586814,4.33561988689541E-16,0.841470984807897
-2.58385316345286,3.1643075060893E-16,0.909297426825682
-2.01000750339955,2.46154925530043E-16,0.141120008059867
-2.34635637913639,2.87345782936835E-16,-0.756802495307928
-3.28366218546323,4.02132638490874E-16,-0.958924274663138
-4,4.89858719658941E-16,0
-3.54030230586814,4.33561988689541E-16,0.841470984807897
-2.58385316345286,3.1643075060893E-16,0.909297426825682
-2.01000750339955,2.46154925530043E-16,0.141120008059867
-2.34635637913639,2.87345782936835E-16,-0.756802495307928
-3.28366218546323,4.02132638490874E-16,-0.958924274663138
-4,4.89858719658941E-16,0
-3.54030230586814,4.33561988689541E-16,0.841470984807897
-2.58385316345286,3.1643075060893E-16,0.909297426825682
-2.01000750339955,2.46154925530043E-16,0.141120008059867
-2.34635637913639,2.87345782936835E-16,-0.756802495307928
-3.28366218546323,4.02132638490874E-16,-0.958924274663138
-4,4.89858719658941E-16,0
-3.54030230586814,4.33561988689541E-16,0.841470984807897
-2.58385316345286,3.1643075060893E-16,0.909297426825682
-2.01000750339955,2.46154925530043E-16,0.141120008059867
-2.34635637913639,2.87345782936835E-16,-0.756802495307928
-3.28366218546323,4.02132638490874E-16,-0.958924274663138
-4,4.89858719658941E-16,0
-3.54030230586814,4.33561988689541E-16,0.841470984807897
-2.58385316345286,3.1643075060893E-16,0.909297426825682
-2.01000750339955,2.46154925530043E-16,0.141120008059867
-2.34635637913639,2.87345782936835E-16,-0.756802495307928
-3.28366218546323,4.02132638490874E-16,-0.958924274663138
-4,4.89858719658941E-16,0
-3.54030230586814,4.33561988689541E-16,0.841470984807897
-2.58385316345286,3.1643075060893E-16,0.909297426825682
-2.01000750339955,2.46154925530043E-16,0.141120008059867
-2.34635637913639,2.87345782936835E-16,-0.756802495307928
-3.28366218546323,4.02132638490874E-16,-0.958924274663138
